source	interaction	target
RFX4	upregulates-expression	TFF1
RFX4	upregulates-expression	ESR1
RORA	downregulates-expression	ICAM1
RORA	downregulates-expression	VCAM1
RORA	downregulates-expression	CEBPA
RORA	upregulates-expression	OPN1MW
RORA	downregulates-expression	NR1H3
RORA	upregulates-expression	CCR6
RORA	upregulates-expression	DMP1
RORA	downregulates-expression	GRIA1
RORA	upregulates-expression	IBSP
RORA	downregulates-expression	ITGB4
RORC	upregulates-expression	BCL2L1
RORC	upregulates-expression	CCR6
RUNX1	downregulates-expression	KDR
RUNX1	downregulates-expression	FLT3
RUNX1	upregulates-expression	CD160
RUNX1	upregulates-expression	SOX5
RUNX1	upregulates-expression	CD69
RUNX1	upregulates-expression	SOX6
RUNX1	downregulates-expression	CBX2
RUNX2	upregulates-expression	PTHLH
RUNX2	upregulates-expression	AKT1
GLI1	upregulates-expression	RUNX2
RUNX2	upregulates-expression	GLI1
RUNX2	downregulates-expression	INS
RUNX2	upregulates-expression	SHH
RUNX2	upregulates-expression	RGS2
RUNX2	upregulates-expression	IL11
RUNX2	upregulates-expression	IL1B
RUNX2	downregulates-expression	SPOCK1
RUNX2	upregulates-expression	RARA
RUNX2	upregulates-expression	HPSE
RUNX2	upregulates-expression	SDC4
RUNX2	downregulates-expression	TSHR
RUNX2	upregulates-expression	PTCH1
RUNX2	upregulates-expression	TRAM2
RUNX2	downregulates-expression	CEBPA
RUNX2	upregulates-expression	ODAM
RUNX3	downregulates-expression	RUNX2
RUNX3	upregulates-expression	EOMES
RUNX3	upregulates-expression	IHH
RUNX3	downregulates-expression	ITGB2
RUNX3	downregulates-expression	CXCL8
RXRA	upregulates-expression	HIF1A
RXRA	downregulates-expression	CTNNB1
RXRA	upregulates-expression	PLAU
RXRA	upregulates-expression	APOA1
RXRA	upregulates-expression	ACOX1
RXRA	upregulates-expression	LPL
RXRA	upregulates-expression	IER3
RXRA	upregulates-expression	GCK
RXRA	upregulates-expression	APOC2
RXRA	upregulates-expression	CCNE1
RXRA	upregulates-expression	SCARB1
RXRA	upregulates-expression	PSG5
RXRA	upregulates-expression	ESR1
RXRA	downregulates-expression	HSP90AB1
RXRA	upregulates-expression	APP
RXRA	upregulates-expression	SCP2
RXRA	upregulates-expression	LIPE
RXRA	upregulates-expression	CHAT
RXRA	downregulates-expression	ACACB
RXRA	upregulates-expression	CYP26A1
RXRA	upregulates-expression	SEMA6B
RXRA	upregulates-expression	IL4
RXRA	downregulates-expression	HSD11B1
RXRA	downregulates-expression	CYP4F12
RXRG	upregulates-expression	PIAS3
SATB1	upregulates-expression	MAF
SATB1	upregulates-expression	IL13
SATB1	upregulates-expression	NANOG
SATB1	upregulates-expression	CTNNB1
SATB2	upregulates-expression	NANOG
SATB2	downregulates-expression	HOXA2
SATB2	upregulates-expression	SLC18A3
SATB2	upregulates-expression	CHAT
SCX	upregulates-expression	TNMD
SCX	upregulates-expression	SPP1
SCX	upregulates-expression	TF
SFPQ	downregulates-expression	PGR
SFPQ	upregulates-expression	NR3C1
SFPQ	upregulates-expression	HDAC2
SFPQ	upregulates-expression	PTGS2
SFPQ	downregulates-expression	PTPRC
SIM1	upregulates-expression	OXT
SIM2	upregulates-expression	MYOM2
SIM2	downregulates-expression	HIF1A
SIX1	upregulates-expression	CCNA1
SIX1	upregulates-expression	BMP4
SIX1	upregulates-expression	FGF10
SIX3	downregulates-expression	NODAL
SIX3	downregulates-expression	EMX1
SIX3	upregulates-expression	PAX2
SIX4	upregulates-expression	MYOD1
SIX4	upregulates-expression	PAX3
SIX4	upregulates-expression	GDNF
SIX4	downregulates-expression	SCX
SIX4	upregulates-expression	MYF6
SIX5	upregulates-expression	IGFBP5
SMAD1	upregulates-expression	CCN2
SMAD1	upregulates-expression	SP7
SMAD1	upregulates-expression	JUNB
SMAD1	upregulates-expression	GATA2
SMAD1	upregulates-expression	CDKN1B
SMAD1	upregulates-expression	BCL2L1
SMAD1	upregulates-expression	ALPL
SMAD1	upregulates-expression	FSHB
SMAD1	upregulates-expression	ACVRL1
SMAD2	upregulates-expression	SMAD4
SMAD2	upregulates-expression	AGTR1
SMAD2	upregulates-expression	SNAI2
SMAD2	upregulates-expression	THBS1
SMAD2	upregulates-expression	ACTG2
SMAD2	downregulates-expression	IL1B
SMAD2	upregulates-expression	COL2A1
SMAD2	downregulates-expression	XIAP
SMAD2	upregulates-expression	MUC4
SMAD2	downregulates-expression	PITX2
SMAD2	downregulates-expression	TIMP1
SMAD2	upregulates-expression	ATF3
SMAD2	downregulates-expression	BAX
SMAD2	downregulates-expression	BGLAP
SMAD2	downregulates-expression	FOXC1
SMAD2	upregulates-expression	ALPP
SMAD2	upregulates-expression	INS
SMAD2	downregulates-expression	KRT16
SMAD2	upregulates-expression	BIRC5
SMAD2	downregulates-expression	COL3A1
SMAD2	upregulates-expression	PIAS4
SMAD2	upregulates-expression	PTK2
SMAD2	upregulates-expression	RHOB
SMAD2	upregulates-expression	PSMD9
SMAD2	upregulates-expression	THBS2
SMAD2	upregulates-expression	FOXP3
SMAD3	upregulates-expression	FOS
SMAD3	upregulates-expression	CCND1
SMAD3	upregulates-expression	SRF
SMAD3	downregulates-expression	MEF2C
SMAD3	downregulates-expression	ESR1
SMAD3	upregulates-expression	MYOG
SMAD3	downregulates-expression	TBX21
SMAD3	downregulates-expression	CIITA
SMAD3	downregulates-expression	TNF
SMAD3	downregulates-expression	IL1B
SMAD3	upregulates-expression	CREB1
SMAD3	upregulates-expression	CDKN2A
SMAD3	downregulates-expression	BAX
SMAD3	upregulates-expression	COL2A1
SMAD3	downregulates-expression	XIAP
SMAD3	upregulates-expression	F12
SMAD3	upregulates-expression	AGTR1
SMAD3	upregulates-expression	PSMD9
SMAD3	downregulates-expression	STAT4
SMAD3	upregulates-expression	THBS2
SMAD3	upregulates-expression	RHOB
SMAD3	upregulates-expression	GREM1
SMAD3	upregulates-expression	BIRC5
SMAD3	downregulates-expression	IL17A
SMAD3	upregulates-expression	ELN
SMAD3	upregulates-expression	MMP2
SMAD3	downregulates-expression	OCLN
SMAD3	upregulates-expression	CCL21
SMAD3	upregulates-expression	HOXB1
SMAD3	downregulates-expression	CLDN3
SMAD3	upregulates-expression	CDKN1B
SMAD3	upregulates-expression	JAG1
SMAD4	upregulates-expression	MSTN
SMAD4	upregulates-expression	CREB1
SMAD4	upregulates-expression	CCND1
SMAD4	downregulates-expression	AR
SMAD4	downregulates-expression	XIAP
SMAD4	upregulates-expression	BCL2L11
SMAD4	upregulates-expression	CDH3
SMAD4	upregulates-expression	COL1A1
SMAD4	upregulates-expression	LEP
SMAD4	upregulates-expression	MMP2
SMAD4	upregulates-expression	CSN2
SMAD4	upregulates-expression	BAX
SMAD4	downregulates-expression	CLDN3
SMAD4	upregulates-expression	SP7
SMAD4	upregulates-expression	ESR1
SMAD4	upregulates-expression	PAX3
SMAD4	upregulates-expression	PSMD9
SMAD4	upregulates-expression	SOX9
SMAD4	downregulates-expression	SPARC
SMAD4	upregulates-expression	THBS2
SMAD4	upregulates-expression	AGTR1
SMAD4	upregulates-expression	FOXD3
SMAD4	downregulates-expression	OCLN
SMAD4	upregulates-expression	BMP4
SMAD4	upregulates-expression	MDM2
SMAD5	upregulates-expression	RUNX2
SMAD5	upregulates-expression	SMAD7
SMAD5	upregulates-expression	TP53
SMAD5	downregulates-expression	BIRC5
SMAD5	upregulates-expression	SP7
SMAD5	upregulates-expression	CDKN1A
SMAD5	upregulates-expression	ALPL
SMAD5	upregulates-expression	BGLAP
SMAD5	upregulates-expression	GATA2
SMAD5	upregulates-expression	HMOX1
SMAD5	upregulates-expression	CDKN1B
SMAD6	downregulates-expression	WDR5
SMAD6	downregulates-expression	PCK2
SMAD6	downregulates-expression	COL10A1
SMAD6	downregulates-expression	TNFRSF11B
SMAD6	downregulates-expression	RB1
SMAD6	upregulates-expression	TBX6
SMAD6	downregulates-expression	CDKN1A
SMAD6	downregulates-expression	PROC
SMAD6	downregulates-expression	PROM1
SMAD6	downregulates-expression	ESX1
SMAD6	upregulates-expression	FOXD1
SMAD7	upregulates-expression	MMP2
SMAD7	downregulates-expression	CDH2
SMAD7	upregulates-expression	ACTG2
SMAD7	upregulates-expression	BCL2L11
SMAD7	downregulates-expression	PMEPA1
SMAD7	downregulates-expression	MEN1
SMAD7	upregulates-expression	TIMP2
SMAD7	downregulates-expression	MAFA
SMAD7	downregulates-expression	E2F1
SMAD7	downregulates-expression	MMP9
SMAD7	upregulates-expression	TBXT
SMAD7	downregulates-expression	TGFB2
SMAD7	upregulates-expression	CHRD
SMAD7	downregulates-expression	PROM1
SMAD9	upregulates-expression	ID1
SMAD9	upregulates-expression	BGLAP
SMARCC1	upregulates-expression	KLF1
SMARCC1	upregulates-expression	RAB18
SMARCC2	upregulates-expression	KLF1
SNAI1	upregulates-expression	COL2A1
SNAI1	downregulates-expression	PA2G4
SNAI2	downregulates-expression	TCF15
SNAI2	downregulates-expression	ACAN
SNAI2	downregulates-expression	COL2A1
SOX1	upregulates-expression	PAX6
SOX1	upregulates-expression	NEUROG1
SOX10	upregulates-expression	NKX2-2
SOX10	upregulates-expression	COL2A1
SOX10	upregulates-expression	L1CAM
SOX11	downregulates-expression	PLAGL1
SOX14	upregulates-expression	MICAL1
SOX17	upregulates-expression	COL2A1
SOX17	upregulates-expression	ACAN
SOX17	upregulates-expression	TUBB3
SOX2	upregulates-expression	NOTCH1
SOX2	upregulates-expression	ZIC3
SOX3	upregulates-expression	SOX2
SOX2	downregulates-expression	SOX3
SOX2	downregulates-expression	NCAM1
SOX3	downregulates-expression	POU5F1
SOX3	upregulates-expression	GMNN
SOX3	downregulates-expression	LMX1B
SOX4	upregulates-expression	IGLL1
SOX5	upregulates-expression	ST6GAL2
SOX6	upregulates-expression	BCL2L1
SOX6	upregulates-expression	PTHLH
SOX9	upregulates-expression	GLI2
SOX9	upregulates-expression	FGF9
SOX9	upregulates-expression	NEUROG3
SOX9	upregulates-expression	PHEX
SOX9	upregulates-expression	DMBT1
SOX9	upregulates-expression	BCL2
SOX9	upregulates-expression	CDH5
SOX9	upregulates-expression	GAS7
SOX9	upregulates-expression	LXN
SP1	upregulates-expression	GATA6
SP1	upregulates-expression	GATA1
SP1	upregulates-expression	NANOG
SP1	upregulates-expression	JAM2
SP1	upregulates-expression	GATA4
SP1	upregulates-expression	EEF1A1
SP1	upregulates-expression	REN
SP1	upregulates-expression	MB
SP1	upregulates-expression	MECP2
SP1	upregulates-expression	NTF4
SP1	upregulates-expression	CYGB
SP1	upregulates-expression	COL5A3
SP1	upregulates-expression	MCAM
SP1	upregulates-expression	H3-3A
SP1	upregulates-expression	HTR7
SP1	downregulates-expression	MTTP
SP1	upregulates-expression	ECM1
SP1	upregulates-expression	CES3
SP1	upregulates-expression	SLC1A5
SP1	downregulates-expression	PMEPA1
SP1	upregulates-expression	IGFBP7
SP1	upregulates-expression	GUCY1A1
SP1	upregulates-expression	NFATC2
SP1	upregulates-expression	CD248
SP1	upregulates-expression	PLAAT1
SP1	upregulates-expression	TPM2
SP1	upregulates-expression	EXO1
SP1	upregulates-expression	PRKCD
SP1	upregulates-expression	HHEX
SP1	upregulates-expression	CCKBR
SP1	upregulates-expression	MGP
SP1	upregulates-expression	ACP5
SP1	upregulates-expression	ADH1B
SP1	upregulates-expression	ACSBG1
SP1	upregulates-expression	ADAMTS16
SP1	upregulates-expression	ALMS1
SP1	upregulates-expression	OPRD1
SP2	upregulates-expression	CTSL
SP2	upregulates-expression	NFATC2
SP3	upregulates-expression	REN
SP3	upregulates-expression	TFRC
SP3	upregulates-expression	SPARC
SP3	upregulates-expression	WT1
SP3	upregulates-expression	HTR7
SP3	upregulates-expression	GATA1
SP3	upregulates-expression	HHEX
SP3	upregulates-expression	ITGA11
SP3	upregulates-expression	PLAAT1
SP3	upregulates-expression	AOX1
SP3	upregulates-expression	DNM1
SP3	upregulates-expression	NANOG
SP3	downregulates-expression	CALM1
SP3	downregulates-expression	MGP
SP3	downregulates-expression	BAX
SP7	upregulates-expression	CD34
SP7	upregulates-expression	GATA1
SP7	upregulates-expression	FMOD
SP8	upregulates-expression	PAX6
SPI1	downregulates-expression	IL13
SPI1	downregulates-expression	ITGB5
SPI1	downregulates-expression	HES1
SPI1	upregulates-expression	THPO
SPI1	upregulates-expression	KIT
SPI1	upregulates-expression	CYBA
SPI1	upregulates-expression	IGHMBP2
SPI1	downregulates-expression	HLA-DQB1
SPI1	upregulates-expression	LMO2
SPI1	upregulates-expression	FCER2
SPIC	upregulates-expression	MMP12
SPIC	upregulates-expression	CD5L
SREBF1	upregulates-expression	MLXIPL
SREBF1	upregulates-expression	ABCD2
SREBF1	upregulates-expression	LIPE
SREBF1	upregulates-expression	LIPC
SREBF1	upregulates-expression	MVK
SREBF1	upregulates-expression	GNAI2
SREBF1	downregulates-expression	DLK1
SREBF1	upregulates-expression	PGD
SREBF1	upregulates-expression	HSD17B7
SREBF1	upregulates-expression	SSTR1
SREBF1	upregulates-expression	CYP7B1
SREBF1	upregulates-expression	ELOVL7
SREBF1	upregulates-expression	PTEN
SREBF1	upregulates-expression	ACSL5
SREBF1	downregulates-expression	WNT10B
SREBF1	upregulates-expression	SLC27A5
SREBF1	upregulates-expression	GOT2
SREBF1	upregulates-expression	SLC27A2
SREBF1	upregulates-expression	CD36
SREBF2	upregulates-expression	NR1H2
SRF	downregulates-expression	TIMP3
SRF	upregulates-expression	CDH1
SRF	upregulates-expression	MYH7
SRF	downregulates-expression	CTNNB1
SRF	upregulates-expression	CPT1B
SRF	upregulates-expression	ACTG1
SRF	upregulates-expression	KLF2
SRF	upregulates-expression	CCND1
SRF	upregulates-expression	MYC
SRF	upregulates-expression	BIRC5
SRY	upregulates-expression	CBLN4
SRY	upregulates-expression	MSH4
SRY	upregulates-expression	DAZ1
SSRP1	upregulates-expression	HBE1
SSRP1	upregulates-expression	EGR1
STAT1	upregulates-expression	FASLG
STAT1	upregulates-expression	HLA-A
STAT1	upregulates-expression	MCL1
STAT1	upregulates-expression	CASP3
STAT1	upregulates-expression	TP53BP1
STAT1	upregulates-expression	RHOA
STAT1	upregulates-expression	CLU
STAT1	upregulates-expression	CASP2
STAT1	upregulates-expression	ABCA1
STAT1	upregulates-expression	CD274
STAT1	downregulates-expression	CCL11
STAT1	upregulates-expression	CCL1
STAT1	upregulates-expression	CCL8
STAT1	upregulates-expression	SERPINB4
STAT1	downregulates-expression	HMGB1
STAT1	upregulates-expression	CD14
STAT1	upregulates-expression	ADAMTS4
STAT1	upregulates-expression	NCL
STAT1	upregulates-expression	PTN
STAT1	upregulates-expression	CD36
STAT1	upregulates-expression	CD69
STAT1	upregulates-expression	SOCS2
STAT1	upregulates-expression	HSPB1
STAT1	upregulates-expression	MMP7
STAT1	upregulates-expression	HSPG2
STAT1	upregulates-expression	ZFP36
STAT1	upregulates-expression	SERPINB3
STAT1	upregulates-expression	CH25H
STAT1	upregulates-expression	DEFB4B
STAT1	upregulates-expression	MAP1LC3B
STAT2	upregulates-expression	IGF2
STAT2	upregulates-expression	HGF
STAT2	upregulates-expression	MCL1
STAT3	upregulates-expression	ABCA3
STAT3	upregulates-expression	APEX1
STAT3	upregulates-expression	NOTCH3
STAT3	downregulates-expression	GSK3B
STAT3	upregulates-expression	FN1
STAT3	upregulates-expression	PLA2G2A
STAT3	upregulates-expression	WNT5A
STAT3	upregulates-expression	MMP13
STAT3	upregulates-expression	APOA4
STAT3	upregulates-expression	SOX2
STAT3	upregulates-expression	MET
STAT3	upregulates-expression	IL7
STAT3	upregulates-expression	IGF2
STAT3	upregulates-expression	RALGDS
STAT3	upregulates-expression	APP
STAT3	downregulates-expression	CST3
STAT3	upregulates-expression	ETV3
STAT3	upregulates-expression	RORC
STAT3	upregulates-expression	TFF3
STAT3	upregulates-expression	BAX
STAT3	upregulates-expression	CD9
STAT3	upregulates-expression	HRAS
STAT3	upregulates-expression	CDH2
STAT3	upregulates-expression	CCL1
STAT3	upregulates-expression	SBNO2
STAT3	upregulates-expression	CCL8
STAT3	upregulates-expression	REG3A
STAT3	upregulates-expression	ADAMTS4
STAT3	downregulates-expression	ACOX1
STAT3	upregulates-expression	ITGAM
STAT3	downregulates-expression	HMGB1
STAT3	upregulates-expression	RGCC
STAT3	upregulates-expression	ACACA
STAT3	upregulates-expression	PAX2
STAT3	upregulates-expression	NKX2-5
STAT3	upregulates-expression	IRAK3
STAT3	downregulates-expression	RHO
STAT3	upregulates-expression	CYBB
STAT3	upregulates-expression	ITGB2
STAT3	upregulates-expression	TF
STAT3	upregulates-expression	KRT13
STAT3	upregulates-expression	PIM3
STAT3	upregulates-expression	ACTG2
STAT3	upregulates-expression	ENO2
STAT3	upregulates-expression	CXCL10
STAT3	upregulates-expression	TSPO
STAT3	upregulates-expression	C4BPB
STAT3	upregulates-expression	SLC18A3
STAT3	upregulates-expression	TLR9
STAT3	upregulates-expression	GABPA
STAT3	upregulates-expression	LCN2
STAT3	upregulates-expression	GATA4
STAT3	upregulates-expression	TRPC6
STAT3	upregulates-expression	EED
STAT3	upregulates-expression	KLF4
STAT3	upregulates-expression	SERPINB6
STAT3	upregulates-expression	FASN
STAT3	upregulates-expression	APCS
STAT3	upregulates-expression	CCR5
STAT3	downregulates-expression	PPARGC1A
STAT3	upregulates-expression	POU5F1
STAT3	upregulates-expression	SFRP4
STAT3	upregulates-expression	SLC2A2
STAT3	upregulates-expression	RPAP1
STAT3	upregulates-expression	XAF1
STAT3	upregulates-expression	NOTCH1
STAT3	upregulates-expression	CHAT
STAT3	upregulates-expression	TLR4
STAT3	upregulates-expression	FZD1
STAT3	upregulates-expression	SCGB3A1
STAT4	upregulates-expression	CD8A
STAT4	upregulates-expression	IL12RB2
STAT4	upregulates-expression	NOS2
STAT4	upregulates-expression	IL13
STAT4	upregulates-expression	IL17A
STAT5A	upregulates-expression	CEBPA
STAT5A	upregulates-expression	MAPK8
STAT5A	upregulates-expression	MYC
STAT5A	upregulates-expression	CCL1
STAT5A	upregulates-expression	CCL8
STAT5A	upregulates-expression	PTTG1
STAT5A	downregulates-expression	NR3C2
STAT5A	upregulates-expression	SCGB3A1
STAT5B	upregulates-expression	FGF2
STAT5B	upregulates-expression	CYP8B1
STAT5B	upregulates-expression	CD4
STAT5B	upregulates-expression	HSPB1
STAT5B	upregulates-expression	AKR1C1
STAT5B	upregulates-expression	SERPINB6
STAT6	upregulates-expression	IL13RA2
STAT6	upregulates-expression	IRS2
STAT6	upregulates-expression	IGF1
STAT6	upregulates-expression	CD4
STAT6	upregulates-expression	CD86
STAT6	upregulates-expression	CCR8
STAT6	upregulates-expression	CCR4
STAT6	upregulates-expression	TNFSF13
STAT6	upregulates-expression	PDCD1LG2
STAT6	upregulates-expression	TNFRSF11B
STAT6	upregulates-expression	SERPINB4
STAT6	upregulates-expression	TNFRSF8
STAT6	upregulates-expression	SLC6A3
STAT6	upregulates-expression	SERPINB3
TAF1	upregulates-expression	HLA-A
TAF1	downregulates-expression	DRD2
TAF1	upregulates-expression	CDKN1B
TAL1	downregulates-expression	CD4
TAL1	upregulates-expression	STIL
TAL1	upregulates-expression	HEY2
TBP	upregulates-expression	USF1
TBP	upregulates-expression	TFRC
TBP	downregulates-expression	IBSP
TBP	upregulates-expression	LRP2
TBX1	upregulates-expression	FGF10
TBX1	upregulates-expression	TLX1
TBX1	upregulates-expression	SOX9
TBX2	upregulates-expression	SRF
TBX3	downregulates-expression	SP7
TBX3	downregulates-expression	ONECUT1
TBX3	downregulates-expression	HNF1B
TBX3	downregulates-expression	BGLAP
TBX3	downregulates-expression	IBSP
TBX3	downregulates-expression	RUNX2
TBX5	upregulates-expression	SALL4
TBX5	upregulates-expression	SHOX2
TCF15	upregulates-expression	PAX3
TCF15	upregulates-expression	MKX
TCF15	upregulates-expression	NKX3-1
TCF15	upregulates-expression	NKX3-2
TCF3	upregulates-expression	CR1
TCF3	upregulates-expression	MYOG
TCF3	downregulates-expression	TBX3
TCF3	downregulates-expression	ESRRB
TCF3	upregulates-expression	TLE2
TCF3	downregulates-expression	TCL1A
TCF4	upregulates-expression	CDX2
TCF4	downregulates-expression	CLDN7
