source	interaction	target
MNT	upregulates-expression	MYH9
MNT	upregulates-expression	NCOR2
MNT	upregulates-expression	NET1
MNT	upregulates-expression	NGLY1
MNT	upregulates-expression	PDXK
MNT	upregulates-expression	PDZRN3
MNT	upregulates-expression	PFKFB3
MNT	upregulates-expression	POR
MNT	upregulates-expression	PPP2R2C
MNT	upregulates-expression	PRKAG2
MNT	upregulates-expression	PRRC2B
MNT	upregulates-expression	RAB40C
MNT	upregulates-expression	RAI1
MNT	upregulates-expression	RAPGEF1
RARA	upregulates-expression	MNT
MNT	upregulates-expression	RARA
MNT	upregulates-expression	RFX2
MNT	upregulates-expression	RGS3
MNT	upregulates-expression	SKI
MNT	upregulates-expression	SLC16A3
MNT	upregulates-expression	SYMPK
MNT	upregulates-expression	TLE3
MNT	upregulates-expression	TMEM127
MNT	upregulates-expression	TPRG1
MNT	upregulates-expression	VGLL4
MNT	upregulates-expression	ZNF395
MXI1	upregulates-expression	ACAP3
MXI1	upregulates-expression	ACLY
MXI1	upregulates-expression	AHNAK
MXI1	upregulates-expression	AK2
MXI1	upregulates-expression	AMPD2
MXI1	upregulates-expression	AP3D1
MXI1	upregulates-expression	ARAP1
MXI1	upregulates-expression	ARHGAP45
MXI1	upregulates-expression	ARHGEF3
MXI1	upregulates-expression	ARID1B
MXI1	upregulates-expression	ARID3A
MXI1	upregulates-expression	ATAD2
MXI1	upregulates-expression	AUTS2
MXI1	upregulates-expression	BCAR1
MXI1	upregulates-expression	CDK6
MXI1	upregulates-expression	CDKN2C
MXI1	upregulates-expression	CTIF
MXI1	upregulates-expression	CUX1
MXI1	upregulates-expression	CYTH1
MXI1	upregulates-expression	EML2
MXI1	upregulates-expression	EPB41
MXI1	upregulates-expression	FAAP20
MXI1	upregulates-expression	ATOSB
MXI1	upregulates-expression	FGGY
MXI1	upregulates-expression	FOXK1
MXI1	upregulates-expression	FOXN3
MXI1	upregulates-expression	FOXO3
MXI1	upregulates-expression	GLRX5
MXI1	upregulates-expression	GORASP2
MXI1	upregulates-expression	HDAC5
MXI1	upregulates-expression	HMGB1
MXI1	upregulates-expression	HMOX2
MXI1	upregulates-expression	IGF1R
MXI1	upregulates-expression	ING1
MXI1	upregulates-expression	KDM4B
MXI1	upregulates-expression	KLF10
MXI1	upregulates-expression	KLF16
MXI1	upregulates-expression	KSR1
MXI1	upregulates-expression	LMNA
MXI1	upregulates-expression	MACF1
MXI1	upregulates-expression	MAP1LC3B
MXI1	upregulates-expression	MCRIP2
MXI1	upregulates-expression	MSI2
MXI1	upregulates-expression	NFE2L1
MXI1	upregulates-expression	NFE2L2
MXI1	upregulates-expression	NOL4L
MXI1	upregulates-expression	PCBP1
MXI1	upregulates-expression	PDXK
MXI1	upregulates-expression	PFKFB3
MXI1	upregulates-expression	PKM
MXI1	upregulates-expression	PTPA
MXI1	upregulates-expression	RBFOX2
MXI1	upregulates-expression	RUSC1
MXI1	upregulates-expression	RUVBL1
MXI1	upregulates-expression	SEPTIN9
MXI1	upregulates-expression	SGMS1
MXI1	upregulates-expression	SMAD3
MXI1	upregulates-expression	STK32C
MXI1	upregulates-expression	TLE3
MXI1	upregulates-expression	TLE4
MXI1	upregulates-expression	TNS1
MXI1	upregulates-expression	TRAPPC9
MXI1	upregulates-expression	TSPAN4
MXI1	upregulates-expression	TTYH3
MXI1	upregulates-expression	UBE2D3
MXI1	upregulates-expression	UCKL1
MXI1	upregulates-expression	VAV2
MXI1	upregulates-expression	VGLL4
MXI1	upregulates-expression	WDR81
MXI1	upregulates-expression	WEE1
YY1	upregulates-expression	MXI1
MXI1	upregulates-expression	YY1
MXI1	upregulates-expression	ZNF395
MYB	upregulates-expression	ACSF3
MYB	upregulates-expression	ATP2B4
MYB	upregulates-expression	ATXN7L1
MYB	upregulates-expression	CCDC88C
MYB	upregulates-expression	DAB2IP
MYB	upregulates-expression	DIDO1
MYB	upregulates-expression	DOCK9
MYB	upregulates-expression	FAM107B
MYB	upregulates-expression	FRMD4B
MYB	upregulates-expression	GATA2
MYB	upregulates-expression	GPR68
MYB	upregulates-expression	GRAP2
MYB	upregulates-expression	IL16
MYB	upregulates-expression	LDLRAD4
MYB	upregulates-expression	MAP2K5
MYB	upregulates-expression	MAP4K4
MYB	upregulates-expression	MCTP2
MYB	upregulates-expression	NCALD
MYB	upregulates-expression	PHF19
MYB	upregulates-expression	PTP4A2
MYB	upregulates-expression	RAB37
MYB	upregulates-expression	RHOH
MYB	upregulates-expression	RUNX3
MYB	upregulates-expression	SEPTIN9
MYB	upregulates-expression	SLC39A14
MYB	upregulates-expression	SMARCA2
MYB	upregulates-expression	TCN2
MYB	upregulates-expression	TESPA1
MYB	upregulates-expression	VAV3
MYB	upregulates-expression	VGLL4
MYB	upregulates-expression	WDR1
MYB	upregulates-expression	WNK1
MYB	upregulates-expression	ZAP70
MYBL2	upregulates-expression	ANXA2
MYBL2	upregulates-expression	ARID1A
MYBL2	upregulates-expression	BCAR3
MYBL2	upregulates-expression	CALD1
MYBL2	upregulates-expression	CDKN3
MYBL2	upregulates-expression	CENPF
MYBL2	upregulates-expression	CHD2
MYBL2	upregulates-expression	DEPDC1B
MYBL2	upregulates-expression	DST
MYBL2	upregulates-expression	FAM169A
MYBL2	upregulates-expression	FOXP1
MYBL2	upregulates-expression	IGFBP1
MYBL2	upregulates-expression	INSIG2
MYBL2	upregulates-expression	LMNB1
MYBL2	upregulates-expression	MAP4K4
MYBL2	upregulates-expression	MAT2A
MYBL2	upregulates-expression	NAV2
MYBL2	upregulates-expression	SLX4IP
MYBL2	upregulates-expression	SYNE1
MYBL2	upregulates-expression	SYNJ2
MYBL2	upregulates-expression	TNIK
MYBL2	upregulates-expression	TOP2A
MYBL2	upregulates-expression	YAP1
MYBL2	upregulates-expression	ZNF608
MYC	upregulates-expression	ABCC4
MYC	upregulates-expression	ACOT7
MYC	upregulates-expression	AGPAT3
MYC	upregulates-expression	ANKMY1
MYC	upregulates-expression	ARHGEF3
MYC	upregulates-expression	BCAR1
MYC	upregulates-expression	BCKDHA
MYC	upregulates-expression	CCDC88C
MYC	upregulates-expression	CDC42EP4
MYC	upregulates-expression	CORO1C
MYC	upregulates-expression	CUEDC1
MYC	upregulates-expression	CYTH1
MYC	upregulates-expression	DBP
MYC	upregulates-expression	DNAAF5
MYC	upregulates-expression	EHD1
MYC	upregulates-expression	EML2
MYC	upregulates-expression	EVL
MYC	upregulates-expression	FAM13A
MYC	upregulates-expression	FAM78A
MYC	upregulates-expression	FCHSD2
MYC	upregulates-expression	FOSL2
MYC	upregulates-expression	GSN
MYC	upregulates-expression	HMGB1
MYC	upregulates-expression	HNRNPF
MYC	upregulates-expression	HSF2BP
MYC	upregulates-expression	IER5
MYC	upregulates-expression	KCNH4
MYC	upregulates-expression	KDM4B
MYC	upregulates-expression	KDM6B
MYC	upregulates-expression	KHSRP
MYC	upregulates-expression	MAPRE1
MYC	upregulates-expression	MEAK7
MYC	upregulates-expression	MICAL2
MYC	upregulates-expression	MSI2
MYC	upregulates-expression	NDUFS1
MYC	upregulates-expression	NOL4L
MYC	upregulates-expression	NSUN5
MYC	upregulates-expression	PCBP1
MYC	upregulates-expression	PDE4A
MYC	upregulates-expression	PDK2
MYC	upregulates-expression	PDXK
MYC	upregulates-expression	PFKFB3
MYC	upregulates-expression	PFN1
MYC	upregulates-expression	PHACTR3
MYC	upregulates-expression	PLEC
MYC	upregulates-expression	PRKAR1B
MYC	upregulates-expression	PRKCZ
MYC	upregulates-expression	RALGDS
MYC	upregulates-expression	RAP1GAP2
MYC	upregulates-expression	RGS3
MYC	upregulates-expression	SARS2
MYC	upregulates-expression	SEMA4D
MYC	upregulates-expression	SLC39A7
MYC	upregulates-expression	SMAD9
MYC	upregulates-expression	SMARCA2
MYC	upregulates-expression	SOD2
MYC	upregulates-expression	SPIDR
MYC	upregulates-expression	TBCD
MYC	upregulates-expression	TGIF1
MYC	upregulates-expression	TMEM131L
MYC	upregulates-expression	TRAF3IP2
MYC	upregulates-expression	TXNDC5
MYC	upregulates-expression	VAV2
MYCN	upregulates-expression	ACAP3
MYCN	upregulates-expression	AGAP3
MYCN	upregulates-expression	AMPD2
MYCN	upregulates-expression	ARHGEF3
MYCN	upregulates-expression	ASS1
MYCN	upregulates-expression	BAHCC1
MYCN	upregulates-expression	CARD10
MYCN	upregulates-expression	CELSR1
MYCN	upregulates-expression	CLIP2
MYCN	upregulates-expression	COL18A1
MYCN	upregulates-expression	CTBP2
MYCN	upregulates-expression	CYB561
MYCN	upregulates-expression	DIAPH1
MYCN	upregulates-expression	DOK4
MYCN	upregulates-expression	ELK3
MYCN	upregulates-expression	ENC1
MYCN	upregulates-expression	ERF
MYCN	upregulates-expression	FAAP20
MYCN	upregulates-expression	FOXK1
MYCN	upregulates-expression	FSCN1
MYCN	upregulates-expression	IGF2BP1
MYCN	upregulates-expression	KSR1
MYCN	upregulates-expression	LMNA
MYCN	upregulates-expression	MNT
MYCN	upregulates-expression	MTCL1
MYCN	upregulates-expression	PLCB4
MYCN	upregulates-expression	PLEC
MYCN	upregulates-expression	PLEKHG5
MYCN	upregulates-expression	PREX1
MYCN	upregulates-expression	PTK7
MYCN	upregulates-expression	PTPA
MYCN	upregulates-expression	RXRA
MYCN	upregulates-expression	SH3BP2
MYCN	upregulates-expression	SH3TC1
MYCN	upregulates-expression	SLC39A11
MYCN	upregulates-expression	SLC4A2
MYCN	upregulates-expression	SMAD3
MYCN	upregulates-expression	SPEG
MYCN	upregulates-expression	SPSB4
MYCN	upregulates-expression	STK32C
MYCN	upregulates-expression	TBCD
MYCN	upregulates-expression	ZMIZ1
MYNN	upregulates-expression	MRPS22
MYNN	upregulates-expression	RBMX
MYNN	upregulates-expression	THUMPD3
MYNN	upregulates-expression	TRA2B
MYOD1	upregulates-expression	ADCY9
MYOD1	upregulates-expression	ARHGAP10
MYOD1	upregulates-expression	BOC
MYOD1	upregulates-expression	BRD4
MYOD1	upregulates-expression	CUEDC1
MYOD1	upregulates-expression	DIP2C
MYOD1	upregulates-expression	ECE1
MYOD1	upregulates-expression	EXOC4
MYOD1	upregulates-expression	FMN1
MYOD1	upregulates-expression	FRMD3
MYOD1	upregulates-expression	FYN
MYOD1	upregulates-expression	HDAC4
MYOD1	upregulates-expression	IGF2R
MYOD1	upregulates-expression	ITGB5
MYOD1	upregulates-expression	KALRN
MYOD1	upregulates-expression	KCNJ15
MYOD1	upregulates-expression	KCNMA1
MYOD1	upregulates-expression	KIF1A
MYOD1	upregulates-expression	LIMCH1
MYOD1	upregulates-expression	MDGA1
MYOD1	upregulates-expression	MDS2
MYOD1	upregulates-expression	MED15
MYOD1	upregulates-expression	MEGF10
MYOD1	upregulates-expression	MTHFD1L
MYOD1	upregulates-expression	NIBAN2
MYOD1	upregulates-expression	PEPD
MYOD1	upregulates-expression	PLEKHA6
MYOD1	upregulates-expression	PPM1H
MYOD1	upregulates-expression	PRKCH
MYOD1	upregulates-expression	PRR5
MYOD1	upregulates-expression	PRRC2B
MYOD1	upregulates-expression	RALGDS
MYOD1	upregulates-expression	RARA
MYOD1	upregulates-expression	RBFOX1
MYOD1	upregulates-expression	SEPTIN9
MYOD1	upregulates-expression	SH3PXD2A
MYOD1	upregulates-expression	SLC22A23
MYOD1	upregulates-expression	SVIL
MYOD1	upregulates-expression	SYNJ2
MYOD1	upregulates-expression	TACC2
MYOD1	upregulates-expression	TBC1D1
MYOD1	upregulates-expression	TMCC3
MYOD1	upregulates-expression	ZDHHC14
MYOD1	upregulates-expression	ZFAT
NANOG	upregulates-expression	ADGRL2
NANOG	upregulates-expression	ADGRV1
NANOG	upregulates-expression	ATXN7L1
NANOG	upregulates-expression	BCAR3
NANOG	upregulates-expression	CACHD1
NANOG	upregulates-expression	CADPS
NANOG	upregulates-expression	CDH18
NANOG	upregulates-expression	CDKAL1
NANOG	upregulates-expression	CNTNAP2
NANOG	upregulates-expression	CPNE4
NANOG	upregulates-expression	DENND2B
NANOG	upregulates-expression	DLG2
NANOG	upregulates-expression	EPB41L3
NANOG	upregulates-expression	FAT1
NANOG	upregulates-expression	GCNT2
NANOG	upregulates-expression	GPC6
NANOG	upregulates-expression	HDAC9
NANOG	upregulates-expression	IGF2BP3
NANOG	upregulates-expression	JMJD1C
NANOG	upregulates-expression	LDB2
NANOG	upregulates-expression	LIMCH1
NANOG	upregulates-expression	MAGI2
NANOG	upregulates-expression	MED12L
NANOG	upregulates-expression	MPPED2
NANOG	upregulates-expression	NBEA
NANOG	upregulates-expression	NRXN3
NANOG	upregulates-expression	PALM2AKAP2
NANOG	upregulates-expression	PATJ
NANOG	upregulates-expression	PRR16
NANOG	upregulates-expression	RABGAP1L
NANOG	upregulates-expression	RNF38
NANOG	upregulates-expression	RUNX1T1
NANOG	upregulates-expression	SHROOM3
NANOG	upregulates-expression	SNRPN
NANOG	upregulates-expression	SORCS1
NANOG	upregulates-expression	SYNE2
NANOG	upregulates-expression	TACC2
NANOG	upregulates-expression	TCF4
NANOG	upregulates-expression	TIAM2
NANOG	upregulates-expression	VPS13A
NCOA1	upregulates-expression	APPBP2
NCOA1	upregulates-expression	ARFGEF2
NCOA1	upregulates-expression	ASAP1
NCOA1	upregulates-expression	BPTF
NCOA1	upregulates-expression	CHD6
NCOA1	upregulates-expression	ESYT2
NCOA1	upregulates-expression	HIPK1
NCOA1	upregulates-expression	LMBR1
NCOA1	upregulates-expression	MAN1A2
NCOA1	upregulates-expression	MAPKAP1
NCOA1	upregulates-expression	PPP1R12A
NCOA1	upregulates-expression	PTK2
NCOA1	upregulates-expression	STK3
NCOA1	upregulates-expression	TERF2
NCOA1	upregulates-expression	TMCC1
NCOA1	upregulates-expression	TRIM33
NCOA1	upregulates-expression	UBR5
NCOA1	upregulates-expression	VPS13B
NCOA1	upregulates-expression	VPS13D
NCOA1	upregulates-expression	ZMIZ1
NCOA2	upregulates-expression	ANK3
NCOA2	upregulates-expression	ARFGEF2
NCOA2	upregulates-expression	BPTF
NCOA2	upregulates-expression	CHD6
NCOA2	upregulates-expression	DAAM1
NCOA2	upregulates-expression	GSE1
NCOA2	upregulates-expression	HIPK1
NCOA2	upregulates-expression	KIAA1217
NCOA2	upregulates-expression	MED13L
NCOA2	upregulates-expression	MSI2
NCOA2	upregulates-expression	OXR1
NCOA2	upregulates-expression	PTK2
NCOA2	upregulates-expression	RABGAP1L
NCOA2	upregulates-expression	SRPK2
NCOA2	upregulates-expression	TRIM33
NCOA2	upregulates-expression	UTRN
NCOA2	upregulates-expression	VPS13B
NCOA3	upregulates-expression	ANKRD28
NCOA3	upregulates-expression	ARFGEF2
NCOA3	upregulates-expression	ARHGAP10
NCOA3	upregulates-expression	ASAP1
NCOA3	upregulates-expression	BPTF
NCOA3	upregulates-expression	CDYL2
NCOA3	upregulates-expression	ATOSA
NCOA3	upregulates-expression	HELZ
NCOA3	upregulates-expression	HIPK1
NCOA3	upregulates-expression	LPP
NCOA3	upregulates-expression	MED13
NCOA3	upregulates-expression	MED13L
NCOA3	upregulates-expression	NEDD4
NCOA3	upregulates-expression	OXR1
NCOA3	upregulates-expression	PIP4K2A
NCOA3	upregulates-expression	SLC44A1
NCOA3	upregulates-expression	SYNE2
NCOA3	upregulates-expression	TLK2
NCOA3	upregulates-expression	UBR5
NCOA3	upregulates-expression	USP6NL
NCOA3	upregulates-expression	VPS13B
NCOA3	upregulates-expression	ZMYND8
NEUROD1	upregulates-expression	ACAP3
NEUROD1	upregulates-expression	ARHGEF1
NEUROD1	upregulates-expression	ARHGEF19
NEUROD1	upregulates-expression	ARHGEF2
NEUROD1	upregulates-expression	ASIC4
NEUROD1	upregulates-expression	CDH23
NEUROD1	upregulates-expression	CELF5
NEUROD1	upregulates-expression	CTSB
NEUROD1	upregulates-expression	CYTH1
NEUROD1	upregulates-expression	GABBR2
NEUROD1	upregulates-expression	LASP1
NEUROD1	upregulates-expression	LITAF
NEUROD1	upregulates-expression	MED15
NEUROD1	upregulates-expression	MEF2D
NEUROD1	upregulates-expression	MICAL2
NEUROD1	upregulates-expression	MRPL34
NEUROD1	upregulates-expression	NCOR2
NEUROD1	upregulates-expression	PEAR1
NEUROD1	upregulates-expression	PTTG1IP
NEUROD1	upregulates-expression	RGS10
NEUROD1	upregulates-expression	RIPOR3
NEUROD1	upregulates-expression	RTN4
NEUROD1	upregulates-expression	SCRT1
NEUROD1	upregulates-expression	SH2D6
NEUROD1	upregulates-expression	SH3BP2
NEUROD1	upregulates-expression	SLC8A2
NEUROD1	upregulates-expression	TAL1
NEUROD1	upregulates-expression	TANGO2
NEUROD1	upregulates-expression	TBX1
NEUROD1	upregulates-expression	TLE5
NEUROD1	upregulates-expression	TTC7A
NEUROD1	upregulates-expression	UCKL1
NEUROD1	upregulates-expression	VASP
NFATC1	upregulates-expression	ACTB
NFATC1	upregulates-expression	CARS2
NFATC1	upregulates-expression	CFLAR
NFATC1	upregulates-expression	CHD2
NFATC1	upregulates-expression	CPNE1
NFATC1	upregulates-expression	DST
NFATC1	upregulates-expression	GPR183
NFATC1	upregulates-expression	HIVEP2
NFATC1	upregulates-expression	IKZF2
NFATC1	upregulates-expression	MACF1
NFATC1	upregulates-expression	NAALADL2
NFATC1	upregulates-expression	NCOR2
NFATC1	upregulates-expression	NFKB1
NFATC1	upregulates-expression	PHF19
NFATC1	upregulates-expression	PIAS1
NFATC1	upregulates-expression	PIP4K2A
NFATC1	upregulates-expression	PTK2B
NFATC1	upregulates-expression	RGS3
NFATC1	upregulates-expression	SMARCA2
NFATC1	upregulates-expression	SP100
NFATC1	upregulates-expression	STK38L
NFATC1	upregulates-expression	TCF4
NFATC1	upregulates-expression	TMEM131L
NFATC1	upregulates-expression	TNFAIP3
NFATC1	upregulates-expression	UBR5
NFATC3	upregulates-expression	IL17A
NFATC3	upregulates-expression	RCAN1
NFATC4	upregulates-expression	TRPC6
NFE2	upregulates-expression	ADCK1
NFE2	upregulates-expression	ADGRV1
NFE2	upregulates-expression	ARID1A
NFE2	upregulates-expression	CAMK2G
NFE2	upregulates-expression	DAB2IP
NFE2	upregulates-expression	DENND3
NFE2	upregulates-expression	DST
NFE2	upregulates-expression	DYSF
NFE2	upregulates-expression	EFHB
NFE2	upregulates-expression	EGLN3
NFE2	upregulates-expression	ERGIC1
NFE2	upregulates-expression	FHAD1
NFE2	upregulates-expression	FOXK1
NFE2	upregulates-expression	FYB1
NFE2	upregulates-expression	GNA12
NFE2	upregulates-expression	INPP5D
NFE2	upregulates-expression	KCNMA1
NFE2	upregulates-expression	MAP2K3
NFE2	upregulates-expression	MAP4
NFE2	upregulates-expression	MICAL2
NFE2	upregulates-expression	NABP1
NFE2	upregulates-expression	PIK3AP1
NFE2	upregulates-expression	PISD
NFE2	upregulates-expression	PLB1
NFE2	upregulates-expression	PRDM10
NFE2	upregulates-expression	PRKCB
NFE2	upregulates-expression	PRR5
NFE2	upregulates-expression	PTK2
NFE2	upregulates-expression	PTPRE
NFE2	upregulates-expression	RERE
NFE2	upregulates-expression	RGS3
NFE2	upregulates-expression	RREB1
NFE2	upregulates-expression	SCARB1
NFE2	upregulates-expression	SEMA4D
NFE2	upregulates-expression	SH2D6
NFE2	upregulates-expression	SH3BP5
NFE2	upregulates-expression	SH3TC1
NFE2	upregulates-expression	SLC25A37
NFE2	upregulates-expression	SNX29
NFE2	upregulates-expression	STK10
NFE2	upregulates-expression	STK40
NFE2	upregulates-expression	TNS1
NFE2	upregulates-expression	UBC
NFE2	upregulates-expression	ZBTB20
NFE2	upregulates-expression	ZSCAN31
NFE2L1	upregulates-expression	ADCY9
NFE2L1	upregulates-expression	AKR1C3
NFE2L1	upregulates-expression	ANO10
NFE2L1	upregulates-expression	ARHGAP6
NFE2L1	upregulates-expression	BMAL1
NFE2L1	upregulates-expression	BCAS3
NFE2L1	upregulates-expression	CALD1
NFE2L1	upregulates-expression	CPQ
NFE2L1	upregulates-expression	DENND1A
NFE2L1	upregulates-expression	DLGAP1
NFE2L1	upregulates-expression	EXOC6B
NFE2L1	upregulates-expression	FOXK1
NFE2L1	upregulates-expression	GNAL
NFE2L1	upregulates-expression	IRAG1
NFE2L1	upregulates-expression	KIF13A
NFE2L1	upregulates-expression	PARN
NFE2L1	upregulates-expression	POPDC3
NFE2L1	upregulates-expression	RTN4
NFE2L1	upregulates-expression	SETD5
NFE2L1	upregulates-expression	SETMAR
NFE2L1	upregulates-expression	SORBS1
NFE2L1	upregulates-expression	SORT1
NFE2L1	upregulates-expression	SQSTM1
NFE2L1	upregulates-expression	TBC1D5
NFE2L1	upregulates-expression	TEAD1
NFE2L1	upregulates-expression	TMEM245
NFE2L1	upregulates-expression	TNS1
NFE2L1	upregulates-expression	TXNRD1
NFE2L1	upregulates-expression	UBE2H
NFE2L1	upregulates-expression	ZFAT
NFE2L2	upregulates-expression	ABCB9
NFE2L2	upregulates-expression	ADGRV1
NFE2L2	upregulates-expression	ALDOA
NFE2L2	upregulates-expression	ANXA1
NFE2L2	upregulates-expression	CDC42SE1
NFE2L2	upregulates-expression	CHD9
NFE2L2	upregulates-expression	CYRIB
NFE2L2	upregulates-expression	DNAJB1
NFE2L2	upregulates-expression	DST
NFE2L2	upregulates-expression	EGLN3
NFE2L2	upregulates-expression	EHF
NFE2L2	upregulates-expression	FAH
NFE2L2	upregulates-expression	FHAD1
NFE2L2	upregulates-expression	GADD45A
NFE2L2	upregulates-expression	GATAD2A
NFE2L2	upregulates-expression	GSTO1
NFE2L2	upregulates-expression	H4C6
